,song_name,song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,audio_valence
9741,"All I Do Is Win - Feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross",65.0,230281.0,,0.55,0.779,0.0,0.0,0.3329999999999999,-3.841,1.0,0.211,150.069,0.315
9742,Indestructible,50.0,278026.0,0.0002089999999999,0.429,0.966,0.124,8.0,0.371,-4.605,1.0,0.0733,179.956,0.525
9743,Black And Yellow,75.0,217666.0,0.0646,0.684,0.8340000000000001,0.0,2.0,0.271,-4.524,0.0,0.0675,164.02,0.5379999999999999
9744,Bodies,6.0,201960.0,0.00364,0.6559999999999999,0.927,0.00328,4.0,0.155,-3.3960000000000004,0.0,0.0821,130.898,0.616
9745,Sandstorm - Radio Edit,50.0,227493.0,0.0936,0.494,0.99,0.989,11.0,0.088,-4.928,0.0,0.0569,136.363,0.657
9746,We're Not Gonna Take It,60.0,219666.0,0.0127,0.502,0.924,0.0,4.0,0.162,-6.299,1.0,0.0503,149.186,0.922
9747,Riot Maker,1.0,331480.0,0.0728,0.6990000000000001,0.66,0.0,2.0,0.593,-3.697,1.0,0.3379999999999999,162.118,0.621
9748,All The Above [feat. T-Pain],62.0,319940.0,0.0762,0.374,0.888,0.0,8.0,0.2019999999999999,-3.197,1.0,0.12,148.828,0.365
9749,Blow Me Away - Soundtrack Version,57.0,205680.0,0.000761,0.5329999999999999,0.957,0.00244,5.0,0.115,-3.526,1.0,0.0573,99.079,0.462
9750,Eye of the Tiger,77.0,245620.0,0.132,0.8170000000000001,0.599,0.0003109999999999,0.0,0.0873,-9.249,0.0,0.0328,108.873,0.5479999999999999
9751,Na Na Hey Hey Kiss Him Goodbye,43.0,247173.0,0.0139,0.637,0.916,2.27e-05,7.0,0.21,-6.95,1.0,0.0458,114.987,0.506
9752,Berzerk,16.0,238653.0,0.0261,0.727,0.873,0.0,2.0,0.246,-4.071000000000001,1.0,0.3379999999999999,95.122,0.674
9753,Wild Boy,12.0,233426.0,0.0262,0.7979999999999999,0.6970000000000001,0.0,10.0,0.569,-4.788,0.0,0.0518,140.049,0.487
9754,Shake It Off,62.0,219200.0,0.0647,0.647,0.8,0.0,7.0,0.3339999999999999,-5.384,1.0,0.165,160.078,0.942
9755,Side To Side,43.0,226160.0,0.0408,0.648,0.738,0.0,6.0,0.292,-5.882999999999999,0.0,0.247,159.145,0.603
9756,Don't Let Me Down,,208373.0,0.157,0.532,0.8690000000000001,0.0050799999999999,11.0,0.136,-5.093999999999999,1.0,0.172,159.803,0.422
9757,Pump It,67.0,213066.0,0.0109,0.6459999999999999,0.923,0.0,9.0,0.746,-3.108,1.0,0.1689999999999999,153.659,0.74
9758,Bang Bang,60.0,199373.0,0.267,0.708,0.752,0.0,0.0,0.377,-4.401,0.0,0.0886,150.058,0.733
9759,Hey Ya! - Radio Mix / Club Mix,75.0,235213.0,0.0588,0.7190000000000001,0.967,0.000249,0.0,0.206,-2.435,,0.0552,79.505,0.964
9760,Happy,75.0,233305.0,0.286,0.652,0.757,0.0,1.0,0.0886,-6.819,1.0,0.153,159.911,0.962
9761,Knock You Down - radio edit,7.0,328346.0,0.011,0.5870000000000001,0.8009999999999999,0.0,8.0,0.175,-7.885,1.0,0.177,155.186,0.677
9762,Ain't My Fault - R3hab Remix,64.0,158772.0,0.0156,0.67,0.847,0.0,9.0,0.22,-3.723,1.0,0.043,150.109,0.613
9763,Sex on Fire,81.0,203346.0,0.00172,0.542,0.905,0.0104,9.0,0.136,-5.653,1.0,0.054,153.398,0.374
9764,Dear Future Husband,70.0,184226.0,0.375,0.655,0.782,0.0,1.0,0.317,-4.789,1.0,0.185,79.42699999999999,0.8320000000000001
9765,Thnks fr th Mmrs,49.0,203506.0,0.00551,0.456,0.895,1.23e-06,10.0,0.106,-5.002,0.0,0.0678,,0.569
9766,Ain't No Rest for the Wicked,73.0,175493.0,0.0438,0.634,0.8490000000000001,0.0,0.0,0.363,-7.075,1.0,0.105,156.004,0.919
9767,Can't Stop,43.0,152813.0,0.025,0.631,0.932,0.0,4.0,0.0619,-1.849,0.0,0.0614,154.9,0.972
9768,On My Mind,13.0,213445.0,0.2689999999999999,0.696,0.6940000000000001,4.36e-06,0.0,0.0862,-6.631,1.0,0.0534,154.941,0.736
9769,1983,51.0,222560.0,0.000105,0.47,0.978,0.0,10.0,0.0994,-3.899,1.0,0.174,153.014,0.731
9770,Going On,46.0,174040.0,0.00245,0.428,0.911,0.0,1.0,0.332,-4.743,1.0,0.0554,150.03799999999998,0.467
9771,Heartbeat Song,20.0,198693.0,0.012,0.5,0.7909999999999999,0.0,6.0,0.0645,-3.711,1.0,0.0505,149.093,0.444
9772,I Choose You,67.0,218573.0,0.105,0.731,0.5720000000000001,0.0001199999999999,6.0,0.133,-7.888999999999999,0.0,0.0445,154.03799999999998,0.947
9773,All I Do Is Win,47.0,232506.0,0.0139,0.545,0.7809999999999999,0.0,10.0,0.161,-3.616,1.0,0.185,150.097,0.2769999999999999
9774,I Don't Want to Be,63.0,217760.0,0.0079099999999999,0.423,0.862,0.0,0.0,0.133,-5.13,0.0,0.0695,154.746,0.462
9775,Unbelievers,65.0,202666.0,0.142,0.644,0.8109999999999999,0.000629,11.0,0.1689999999999999,-7.681,1.0,0.0499,154.903,0.831
9776,She Moves In Her Own Way,73.0,169306.0,0.239,0.41,0.8029999999999999,0.0,7.0,0.103,-5.363,1.0,0.0623,153.315,0.8140000000000001
9777,The Way We Get By,46.0,160746.0,0.344,0.506,0.655,2.3e-06,9.0,0.132,-5.792999999999999,0.0,0.0324,74.35,0.645
9778,Chelsea Dagger,42.0,215173.0,0.0505,0.512,0.8170000000000001,0.0,7.0,0.0775,-3.154,1.0,0.142,154.607,0.552
9779,Take Your Mama,56.0,271906.0,0.22,0.762,0.954,1.76e-05,8.0,0.0612,-4.542,1.0,0.121,153.96,0.933
9780,Nothing,62.0,271773.0,0.00382,0.469,0.8370000000000001,0.0,2.0,0.1169999999999999,-4.963,1.0,0.0397,157.045,0.526
9781,Heavy Crown,46.0,232602.0,0.2269999999999999,0.652,0.588,0.0,7.0,0.0961,-4.753,1.0,0.0814,153.399,0.276
9782,Dancing In the Dark,75.0,241306.0,0.0115,0.527,0.942,0.0,1.0,0.188,-5.64,0.0,0.0366,148.72299999999998,0.495
9783,Man Down,12.0,266986.0,0.0422,0.4639999999999999,0.893,0.0,0.0,0.0531,-3.922,0.0,0.201,155.736,0.574
9784,Sirens,48.0,259413.0,0.00426,0.525,0.93,1.3699999999999998e-05,2.0,0.107,-4.3660000000000005,1.0,0.0546,154.113,0.782
9785,This Is Gospel,77.0,187186.0,0.00155,0.5720000000000001,0.912,1.2e-06,7.0,0.102,-4.875,1.0,0.0707,156.07299999999998,0.606
9786,POWER,80.0,292093.0,0.0162,0.5429999999999999,0.915,0.0,0.0,0.7440000000000001,-4.746,0.0,0.113,153.998,0.5770000000000001
9787,Run,42.0,178160.0,0.178,0.492,0.872,0.00264,2.0,0.0743,-5.994,1.0,0.0557,160.315,0.491
9788,Lemme See,59.0,252826.0,0.0262,0.6559999999999999,0.725,0.0,1.0,0.0712,-4.067,1.0,0.0596,153.873,0.4029999999999999
9789,Living in America,55.0,208573.0,0.015,0.562,0.889,0.0,11.0,0.0637,-2.849,1.0,0.0368,148.134,0.716
9790,Good Luck,4.0,282306.0,0.0584,0.565,0.972,3.37e-06,5.0,0.603,-3.091,1.0,0.174,154.064,0.316
9791,Keep Your Head,41.0,202320.0,0.008,0.677,0.985,0.00891,9.0,0.0963,-2.017,1.0,0.0438,154.015,0.96
9792,Holding Out for a Hero,53.0,350160.0,0.0162,0.5770000000000001,0.83,4.66e-06,9.0,0.0815,-9.833,0.0,0.0409,149.69,0.856
9793,Right There,57.0,247080.0,0.115,0.605,0.838,0.0,7.0,0.113,-3.084,1.0,0.125,156.066,0.5329999999999999
9794,"I Melt With You (7"" Mix)",57.0,230026.0,0.000384,0.457,0.64,0.0001419999999999,0.0,0.0611,-12.231,1.0,0.0437,156.203,0.634
9795,Mirrors,67.0,484146.0,0.2339999999999999,0.574,0.512,0.0,5.0,0.0946,-6.664,0.0,0.0503,76.899,0.512
9796,My Hero,62.0,258973.0,6.01e-05,0.364,0.925,0.000251,4.0,0.0603,-4.224,1.0,0.0659,153.981,0.301
9797,Backseat Freestyle,40.0,212693.0,0.000536,0.585,0.645,0.0,1.0,0.322,-7.732,1.0,0.293,77.529,0.631
9798,River Deep Mountain High,57.0,244160.0,0.4679999999999999,0.621,0.972,0.000585,8.0,0.195,-3.791,1.0,0.0724,155.115,0.866
9799,Mind Over Matter,33.0,244693.0,0.0005009999999999,0.466,0.763,0.0,0.0,0.0973,-4.448,1.0,0.0318,154.914,0.293
9800,Holidae In,63.0,314400.0,0.0893,0.81,0.7909999999999999,0.0,7.0,0.0838,-5.909,1.0,0.181,153.067,0.948
9801,Everybody Talks,68.0,177280.0,0.00584,0.478,0.915,0.0,8.0,0.386,-3.858,1.0,0.0652,154.955,0.703
9802,Everybody Talks,14.0,179386.0,0.00895,0.476,0.918,0.0,8.0,0.292,-3.988,1.0,0.0616,154.89700000000002,0.7170000000000001
9803,Hair,5.0,208253.0,0.0079,0.6920000000000001,0.8440000000000001,2.98e-05,7.0,0.6579999999999999,-4.347,1.0,0.0405,153.967,0.679
9804,Sultans Of Swing,16.0,348520.0,0.145,0.726,0.909,0.0276,5.0,0.344,-4.966,1.0,0.0289,148.3,0.892
9805,Cupid,53.0,220490.0,0.1369999999999999,0.87,0.629,0.0,0.0,0.115,-3.824,1.0,0.0905,114.983,0.562
9806,NOAH,54.0,224570.0,0.26,0.757,0.947,1.13e-06,9.0,0.096,-3.888,0.0,0.205,116.023,0.684
9807,Freefall,31.0,,0.193,0.581,0.504,8.44e-06,11.0,0.583,-11.099,0.0,0.057,130.013,0.273
9808,flex (Prod. By GIRIBOY),53.0,226198.0,0.177,0.871,0.7859999999999999,0.0,7.0,0.0548,-2.28,1.0,0.0846,146.938,0.948
9809,On My Way 3,31.0,241693.0,0.281,0.711,0.913,0.0,11.0,0.165,-5.25,0.0,0.327,105.273,0.7290000000000001
9810,Shy (Feat. Artinb),45.0,175500.0,0.436,0.619,0.68,0.0,8.0,0.0605,-5.361000000000001,0.0,0.429,83.896,0.6709999999999999
9811,SOMEONE,28.0,206287.0,0.5329999999999999,0.648,0.623,0.0,7.0,0.158,-5.922000000000001,0.0,0.0683,104.0,0.5329999999999999
9812,00 (DOUBLE O),43.0,163279.0,0.0812,0.904,0.711,0.0,6.0,0.0842,-5.426,0.0,0.315,90.456,0.472
9813,,46.0,212454.0,0.42,0.685,0.6970000000000001,0.0,11.0,0.221,-3.793,1.0,0.439,82.292,0.835
9814,Limelight,39.0,206875.0,0.312,0.412,0.741,0.00644,10.0,0.0887,-4.893,0.0,0.176,192.323,0.3829999999999999
9815,Knock Knock,31.0,243080.0,0.0879,0.682,0.7120000000000001,0.0,6.0,0.0475,-4.938,1.0,0.325,175.826,0.846
9816,TWENTY,47.0,228783.0,0.391,0.6970000000000001,0.846,0.0,0.0,0.0864,-4.958,1.0,0.222,110.912,0.542
9817,Drive Thru,33.0,215453.0,0.823,0.609,0.622,0.0,1.0,0.0999,-4.933,1.0,0.103,135.119,0.574
9818,"Used (Prod. By GIRIBOY, MISU)",45.0,165817.0,0.531,0.865,0.722,0.00913,1.0,0.0935,-6.5360000000000005,1.0,0.124,124.022,0.62
9819,HOLA (feat. BUMKEY),27.0,201662.0,0.266,0.775,0.92,0.0,11.0,0.268,-4.162,0.0,0.203,,0.5760000000000001
9820,Take me,42.0,184000.0,0.0554,0.778,0.813,0.000749,9.0,0.127,-4.183,0.0,0.124,144.959,0.69
9821,SAKURA,23.0,225230.0,0.0236,0.7490000000000001,0.77,0.000463,1.0,0.1009999999999999,-7.337999999999999,0.0,0.0762,130.069,0.586
9822,Ready to Listen,43.0,203762.0,0.0932,0.59,0.8759999999999999,0.00483,8.0,0.3979999999999999,-3.647,0.0,0.196,101.036,0.363
9823,IGOHOLIC,50.0,200797.0,0.0129,0.73,0.765,0.0,11.0,0.337,-3.817,0.0,0.121,115.999,0.2789999999999999
9824,KIMGOOKJIN,36.0,198260.0,0.266,0.8340000000000001,0.81,0.00824,1.0,0.268,-4.141,1.0,0.0592,137.982,0.367
9825,Bucket list,29.0,235668.0,0.4039999999999999,0.6829999999999999,0.713,0.0,7.0,0.355,-4.692,1.0,0.272,169.98,0.5770000000000001
9826,ODETTE,36.0,186468.0,0.3279999999999999,0.87,0.519,0.0,7.0,0.0975,-7.985,0.0,0.154,129.914,0.741
9827,Worth It,38.0,180018.0,0.775,0.807,0.433,0.0,8.0,0.336,-10.324000000000002,1.0,0.0936,139.911,0.52
9828,SS,36.0,240081.0,0.0031,0.557,0.583,0.0,6.0,0.18,-7.082000000000001,1.0,0.0333,135.998,0.522
9829,ARTIST. Lutto - 왔다갔다 46분,21.0,189834.0,0.723,0.841,0.617,0.0,0.0,0.102,-5.69,0.0,0.22,89.963,0.63
9830,Peace (Prod. By Cosmic Boy),41.0,237893.0,0.758,0.752,0.601,0.0,2.0,0.123,-4.255,1.0,0.446,93.574,0.457
9831,XIBAL,54.0,172471.0,0.264,0.779,0.5670000000000001,0.0,7.0,,-7.269,1.0,0.0464,103.022,0.826
9832,STREAMING,35.0,204245.0,0.126,0.6,0.872,6.17e-06,9.0,0.539,-4.082,0.0,0.141,100.002,0.4029999999999999
9833,Red Monday,19.0,238346.0,0.142,0.614,0.915,1.34e-05,11.0,0.1,-3.135,1.0,0.177,163.896,0.688
9834,Safari,37.0,116710.0,0.7020000000000001,0.54,0.519,0.0,0.0,0.1669999999999999,-6.859,0.0,0.4479999999999999,82.523,0.6709999999999999
9835,"Karma (feat. Verbal Jint, The Quiett, TakeOne, Nucksal & Bewhy)",29.0,267086.0,0.106,0.4529999999999999,0.884,0.0,1.0,0.17,-4.475,1.0,0.286,180.672,0.434
9836,Pina Colada,37.0,200674.0,0.511,0.813,0.775,0.0,1.0,0.2789999999999999,-6.082999999999999,1.0,0.1369999999999999,108.985,0.8420000000000001
9837,Star,41.0,240562.0,0.611,0.721,0.5760000000000001,0.0,10.0,0.105,-5.181,0.0,0.1169999999999999,81.988,0.563
9838,MISS U,36.0,219911.0,0.53,0.782,0.466,0.0,9.0,0.0861,-3.548,1.0,0.105,70.997,0.4539999999999999
9839,Flexin,19.0,190877.0,0.0064,0.785,0.609,0.0,0.0,0.0993,-6.891,1.0,0.315,151.02700000000002,0.47
9840,BLUE,36.0,213229.0,0.205,0.58,0.743,0.0,10.0,0.113,-4.577,0.0,0.431,146.234,0.557
9841,Flex Forever,30.0,199783.0,0.168,0.682,0.868,0.0,9.0,0.432,-5.709,0.0,0.225,92.653,0.442
9842,Tropical Fish (feat. HANHAE),36.0,205415.0,0.165,0.742,0.785,0.0,5.0,0.268,-5.224,0.0,0.0901,133.92700000000002,0.852
9843,Terminal,18.0,184005.0,0.856,0.807,0.5489999999999999,0.0,5.0,0.106,-8.946,0.0,0.245,90.025,0.631
9844,Bouncin',45.0,170619.0,0.0979,0.77,0.944,0.0,7.0,0.0873,-2.697,0.0,0.0786,159.954,0.965
9845,KITKAT (Prod. WOOGIE),43.0,193868.0,0.278,0.855,0.5820000000000001,0.0,0.0,0.0495,-4.933,1.0,0.102,75.01,0.907
9846,ZIG TECH (feat. Kash Bang),36.0,219529.0,0.3929999999999999,0.8270000000000001,0.735,0.0,1.0,0.203,-5.792999999999999,1.0,0.29,115.97,0.596
9847,TALK,20.0,210605.0,0.203,0.7909999999999999,0.86,4.7e-06,0.0,0.3329999999999999,-4.189,1.0,0.168,130.001,0.618
9848,OFF,40.0,194526.0,0.3389999999999999,0.931,0.7290000000000001,0.0,11.0,0.0971,-3.963,0.0,0.126,130.02200000000002,0.624
9849,Tree,18.0,225750.0,0.649,0.426,0.632,8.68e-05,5.0,0.12,-9.067,1.0,0.331,149.469,0.307
9850,Shot,34.0,214192.0,0.6609999999999999,0.759,0.474,,2.0,0.131,-10.748,0.0,0.158,135.939,0.353
9851,Ill Logic,18.0,183998.0,0.0695,0.637,0.913,0.0,2.0,0.157,-4.623,1.0,0.284,89.78299999999999,0.795
9852,Holy God,47.0,139929.0,0.311,0.6779999999999999,0.6940000000000001,2.93e-05,9.0,0.346,-6.382000000000001,1.0,0.18,128.097,0.4429999999999999
9853,Emo Hip ho;P,29.0,185060.0,0.614,0.695,0.794,3.54e-05,11.0,0.1159999999999999,-5.331,1.0,0.104,165.99900000000002,0.597
9854,Moon,34.0,203909.0,0.477,0.7170000000000001,0.432,0.000504,10.0,0.0766,-8.747,1.0,0.236,69.096,0.617
9855,​앞자리,41.0,191738.0,0.718,0.486,0.753,0.0,9.0,0.2769999999999999,-4.092,0.0,0.172,79.013,0.469
9856,I LIKE YOU,45.0,240551.0,0.506,0.607,0.431,2.24e-06,5.0,0.174,-7.779,1.0,0.0369,164.048,0.209
9857,Welsh Corgi 웰시코기,17.0,194736.0,0.395,0.805,0.884,0.0,2.0,0.077,-6.551,1.0,0.278,113.991,0.76
9858,Red Light (Prod. Newmaze),34.0,235200.0,0.644,0.7240000000000001,0.502,0.0,3.0,0.106,-7.85,0.0,0.196,99.993,0.358
9859,Sang From Hong Kong (feat. 김태균),17.0,202191.0,0.201,0.595,0.892,0.0,2.0,0.119,-2.897,1.0,0.293,118.197,0.3379999999999999
9860,Hikicomori,42.0,207160.0,0.298,0.889,0.748,1.72e-06,6.0,0.054,-2.307,1.0,0.0769,140.084,0.778
9861,Boogeyman,23.0,187750.0,0.609,0.767,0.716,0.0,0.0,0.484,-4.23,1.0,0.173,95.043,0.821
9862,,45.0,207896.0,0.254,0.86,0.488,0.0,10.0,0.0708,-5.829,1.0,0.231,143.91899999999998,0.848
9863,Beg Your Pardon,17.0,196000.0,0.271,0.799,0.722,7.49e-06,9.0,0.0487,-5.7860000000000005,1.0,0.284,100.05,0.5
9864,RED CARPET (Prod. BOYCOLD),54.0,169242.0,0.2019999999999999,0.78,0.741,0.0,5.0,0.11,,0.0,0.168,130.009,0.69
9865,Find Wally (feat. Jay2kim & Mar),16.0,133200.0,0.0382,0.8190000000000001,0.474,0.0,10.0,0.088,-11.693,1.0,0.0704,149.97299999999998,0.347
9866,Delhi,34.0,220434.0,0.0748,0.954,0.639,0.00255,10.0,0.1369999999999999,-6.109,0.0,0.147,114.992,0.838
9867,molla,18.0,237688.0,0.215,0.735,0.537,0.0,2.0,0.114,-8.544,1.0,0.0448,139.988,0.494
9868,GANG MOVE,35.0,234000.0,0.0684,0.871,0.685,0.0,2.0,0.0898,-4.873,1.0,0.129,125.04,0.255
9869,Mise en scène,16.0,196158.0,0.0412,0.674,0.821,0.0,6.0,0.1009999999999999,-4.547,0.0,0.335,148.092,0.411
9870,money can't,37.0,132624.0,0.2239999999999999,0.606,0.6890000000000001,0.0,10.0,0.1159999999999999,-5.956,0.0,0.0537,120.188,0.373
9871,Holy (feat. Dive In Purple),16.0,161994.0,0.136,0.614,0.8640000000000001,3.15e-06,8.0,0.249,-3.4530000000000003,1.0,0.0932,145.988,0.769
9872,BLE$$,33.0,184058.0,0.612,0.789,0.609,0.0,0.0,0.166,-5.324,1.0,0.0436,140.064,0.7909999999999999
9873,Rich & Clear,20.0,139306.0,0.035,0.581,0.611,0.0,9.0,0.0963,-6.56,0.0,0.409,101.03,0.706
9874,JACUZZI,35.0,211816.0,0.3779999999999999,0.813,0.672,0.0,9.0,0.2689999999999999,-7.005,0.0,0.295,120.063,0.892
9875,Youth Gone Wild (feat. Mckdaddy),16.0,215916.0,0.0352,0.725,0.8909999999999999,0.000815,3.0,0.175,-5.067,0.0,0.0336,108.966,0.296
9876,Why don't u know?,31.0,186666.0,0.8109999999999999,0.701,0.424,0.0758,11.0,0.0903,-10.709,1.0,0.212,123.59,0.134
9877,GAME THEORY,26.0,230784.0,0.0345,0.774,0.775,0.0,1.0,0.501,-5.242000000000001,0.0,0.0779,159.991,0.452
9878,No xan,35.0,195576.0,0.434,0.611,0.8079999999999999,0.0,0.0,0.0834,-4.275,0.0,0.449,130.164,0.28
9879,ShuShuShu,16.0,212016.0,0.1159999999999999,0.665,0.33,0.0,3.0,0.0683,-9.685,1.0,0.0785,74.958,0.372
9880,ADORABLE,45.0,209007.0,0.392,0.607,0.715,0.0,10.0,0.375,-4.7410000000000005,1.0,0.2,179.982,0.741
9881,DAY OFF,32.0,212000.0,0.7609999999999999,0.705,0.727,0.0,2.0,0.0769,-5.341,1.0,0.11,99.994,0.608
9882,Moon Piece 달조각,31.0,202478.0,0.0651,0.733,0.8390000000000001,0.0,6.0,0.136,-4.363,1.0,0.0622,95.038,0.821
9883,Birthday,33.0,220206.0,0.188,0.718,0.696,0.0,7.0,0.119,-4.977,0.0,0.0461,115.024,0.497
9884,FALL IN LOVE 잠겨,40.0,209000.0,0.139,0.684,0.7170000000000001,0.0,11.0,0.275,-4.246,1.0,,89.99,0.921
9885,Days,41.0,201639.0,0.0506,0.7020000000000001,0.843,0.0,7.0,0.1,-4.06,0.0,0.106,109.91,0.55
9886,비상연락음,37.0,181285.0,0.743,0.43,0.8740000000000001,0.0,8.0,0.425,-4.571000000000001,1.0,0.27,140.945,0.391
9887,Geupsik,34.0,229688.0,0.281,0.897,0.929,0.0,0.0,0.8490000000000001,-4.6930000000000005,1.0,0.235,140.101,
9888,California Butterfly,37.0,247500.0,0.214,0.909,0.604,0.0,10.0,0.0717,-5.653,0.0,0.424,119.982,0.7559999999999999
9889,Good life,31.0,203892.0,0.29,0.615,0.875,0.0,5.0,0.557,-4.136,0.0,0.282,115.092,0.474
9890,Rooftop to the Basement,30.0,204977.0,0.17,0.845,0.821,0.0,1.0,0.311,-5.941,1.0,0.313,98.08,0.674
9891,Personal,32.0,183374.0,0.0157,0.769,0.777,4.49e-05,1.0,0.3289999999999999,-5.582999999999999,1.0,0.139,120.061,0.319
9892,Jet Plane,35.0,218293.0,0.1689999999999999,0.586,0.755,0.0,10.0,0.0366,-3.176,1.0,0.079,120.119,0.4539999999999999
9893,Trigger,30.0,207904.0,0.609,0.5720000000000001,0.941,0.0,4.0,0.36,-3.49,1.0,0.457,75.454,0.696
9894,Sugar (Puff Daehee Mix),39.0,186575.0,0.223,0.669,0.835,0.0,11.0,0.0911,-4.839,0.0,0.336,94.095,0.899
9895,Mi Forma de Ser (feat. Ala Jaza) - Mambo Version,59.0,290513.0,0.183,0.547,0.8140000000000001,0.000129,7.0,0.181,-6.409,1.0,0.0718,146.74200000000002,0.747
9896,Bye Bye,61.0,196746.0,0.0681,0.8590000000000001,0.958,0.000519,4.0,0.506,-0.578,0.0,0.0537,120.063,0.952
9897,Dema Ga Ge Gi Go Gu,2.0,220055.0,0.622,0.619,0.923,0.00148,8.0,0.113,-2.15,1.0,0.293,149.681,0.493
9898,Prendi (feat. Lirico En La Casa),42.0,183533.0,0.596,0.847,0.92,0.0311,6.0,0.152,-1.713,0.0,0.0689,117.99,0.7929999999999999
9899,En Papel de Regalo,45.0,170444.0,0.158,0.8220000000000001,0.8959999999999999,0.1369999999999999,6.0,0.0823,-3.902,1.0,0.0566,120.046,0.715
9900,Superman Sin Capa,49.0,230257.0,0.0992,0.88,0.906,1.26e-05,4.0,0.136,-1.461,0.0,0.0809,115.019,0.5429999999999999
9901,Lo Que Yo Diga (Dema Ga Ge Gi Go Gu Remix),64.0,389489.0,0.123,0.72,0.7190000000000001,1.24e-06,7.0,0.0972,-5.144,1.0,0.1159999999999999,174.93200000000002,0.423
9902,El Cafe,42.0,226077.0,0.361,0.7,0.909,4.03e-05,0.0,0.0621,-2.742,0.0,0.0798,141.106,0.966
9903,Merengue Electronico,48.0,235373.0,0.0582,0.7240000000000001,0.8,0.000717,2.0,0.198,-5.676,0.0,0.0368,126.994,0.755
9904,Sientate en Ese Deo,64.0,221896.0,0.3,0.883,0.828,0.439,0.0,0.0867,-3.089,0.0,0.106,116.01,0.433
9905,Soy Peor - Mambo Remix,59.0,224386.0,0.24,0.821,0.825,0.0001159999999999,0.0,0.0562,-3.358,0.0,0.0523,130.743,0.924
9906,Limonada Coco - Remix,54.0,216816.0,0.246,0.894,0.723,0.00475,11.0,0.15,-5.61,0.0,0.0917,116.003,0.487
9907,Pal De Velitas,23.0,189857.0,0.385,0.657,0.91,6.05e-05,3.0,0.177,-3.119,1.0,0.163,189.978,0.8079999999999999
9908,Llevo La Vainita,40.0,160636.0,0.141,0.8320000000000001,0.927,0.0,1.0,0.385,-4.53,1.0,0.3379999999999999,139.957,0.78
9909,Estamos Bien,87.0,208079.0,0.831,0.7929999999999999,0.557,4.45e-06,9.0,0.103,-5.617999999999999,0.0,0.1,120.118,0.4679999999999999
9910,Brindemos,82.0,216857.0,0.308,0.812,0.66,0.0,6.0,0.0617,-3.353,0.0,0.0854,140.048,0.358
9911,Te Boté - Remix,94.0,417920.0,0.542,0.903,0.675,1.28e-05,11.0,0.0595,-3.445,0.0,0.214,96.507,0.442
9912,Na' Nuevo,75.0,283000.0,0.384,0.7959999999999999,0.625,0.00778,5.0,0.1009999999999999,-6.224,0.0,0.262,150.02100000000002,0.561
9913,Bum Bam Ven - Remix,56.0,230000.0,0.25,0.913,0.86,0.000226,1.0,0.261,-1.383,1.0,0.131,120.022,0.736
9914,Esa Muchacha,30.0,321133.0,0.653,0.521,0.825,0.0,0.0,0.375,-3.594,1.0,0.222,159.52,0.875
9915,Ta' Buena,36.0,216040.0,0.598,0.703,0.769,0.0631,1.0,0.0412,-6.702000000000001,1.0,0.233,169.61,0.899
9916,Marianela,63.0,186723.0,0.214,0.831,0.7609999999999999,0.0219,8.0,0.0615,-6.944,1.0,0.0579,117.009,0.7929999999999999
9917,Telacuti,59.0,189188.0,0.409,0.883,0.726,0.0454,6.0,0.0792,-3.333,0.0,0.0838,98.015,0.887
9918,Ta'mo Bien,41.0,269113.0,0.201,0.627,0.871,,9.0,0.128,-4.013,0.0,0.182,136.116,0.762
9919,Tu Amor Fue Diferente,39.0,243733.0,0.123,0.747,0.8959999999999999,0.00101,8.0,0.172,-5.156000000000001,1.0,0.0387,103.958,0.971
9920,Le Dio Pami,40.0,234058.0,0.5820000000000001,0.8420000000000001,0.838,0.0,6.0,0.24,-3.317,0.0,0.0452,94.944,0.964
9921,Papa Dios Me Dijo,41.0,212840.0,0.0258,0.795,0.921,0.0,5.0,0.5770000000000001,-3.762,0.0,0.26,119.995,0.7020000000000001
9922,Siga Boyando,0.0,248215.0,0.237,0.882,0.8740000000000001,0.0003689999999999,6.0,0.327,-5.312,0.0,0.186,119.978,0.63
9923,Tu Maldita Madre (Tiradera a El Lápiz Conciente),44.0,184826.0,0.0819,0.888,0.8340000000000001,0.0195,10.0,0.198,-1.392,0.0,0.177,121.015,0.557
9924,Medicina De Amor,53.0,360720.0,0.315,0.662,0.461,1.12e-06,1.0,0.0445,-7.36,1.0,0.0495,142.55100000000002,0.912
9925,"Tu Si Quieres, Tu No Quieres",54.0,270466.0,0.216,0.807,0.904,0.0,6.0,0.347,-5.176,0.0,0.0773,112.026,0.813
9926,Donde Estara,53.0,299146.0,0.3,0.6970000000000001,0.503,0.000107,11.0,0.118,-9.147,0.0,0.0429,145.093,0.951
9927,Nereyda,54.0,295760.0,0.447,0.723,0.362,0.00186,9.0,0.303,-13.523,0.0,0.0499,76.595,
9928,Ella Eh!,42.0,161346.0,0.0173,0.841,0.8140000000000001,0.0272,4.0,0.35,-4.909,0.0,0.0807,119.006,0.7759999999999999
9929,Suave,65.0,211515.0,0.163,0.85,0.835,0.535,11.0,0.207,-4.367,0.0,0.05,119.999,0.401
9930,Bella y Sensual,78.0,204700.0,0.228,0.635,0.713,0.0,11.0,0.0506,-6.909,1.0,0.0937,179.864,0.7490000000000001
